CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
"10674","Wesley Demello      ","684 Hickory Ridge Drive",,,"Ceretolo","BO","IT","40033","0000","Wesley.K.Demello@mailinator.com","0330 8706560",783.00,"NW187 ","ES","9197162Z","6011260000000988","Discover","0411","5538",
"10677","Bess Washington     ","955 Horseshoe Lane",,,"Cerro Maggiore","MI","IT","20023","0000","Bess.G.Washington@trashymail.com","0336 5990667",574.00,"WE220 ","IT","IOATRW51S55L463E","5500080000000154","Master Card","1217","9066",
"10678","Glen Green          ","2726 Simpson Avenue",,,"Cervera",,"ES","25200","0000","Glen.A.Green@trashymail.com","91-102-2278",379.00,"SE403 ","FR","219111118445254","3088920000001246","JCB","1109","5857",
"10679","Jennifer Long       ","1727 Stanley Avenue",,,"Cervera de Pisuerga",,"ES","34840","0000","Jennifer.L.Long@dodgeit.com","91-451-6628",278.00,"WE289 ","U.S.","530990003","4111570000001370","VISA","1117","5590",
"10681","Crystal Cruz        ","184 Geraldine Lane",,,"Cesano Boscone","MI","IT","20090","0000","Crystal.R.Cruz@trashymail.com","0362 3642404",391.00,"SE208 ","CA","975501099","3088190000001253","JCB","0813","3603",
"10699","Janet Harris        ","2883 Valley Drive",,,"Charlotte","NC","US","28202","0000","Janet.A.Harris@pookmail.com","907-683-8810",90.30,"NW184 ","ES","6878935A","3088960000001267","JCB","1213","4287",
"10682","Cecelia Vaughan     ","487 Turkey Pen Lane",,,"Cesano Stazione","RM","IT","00064","0000","Cecelia.B.Vaughan@pookmail.com","0397 5146680",572.00,"SW346 ","U.S.","251990002","4111190000001385","VISA","1012","2776",
"10683","Aaron Gossage       ","2572 Badger Pond Lane",,,"Cessaniti","VV","IT","89816","0000","Aaron.N.Gossage@pookmail.com","0321 9690752",892.00,"NW187 ","ES","8189350Q","6011000220153930","Discover","0913","6641",
"10684","Frank Davis         ","57 Rinehart Road",,,"Cesuna","VI","IT","36010","0000","Frank.J.Davis@trashymail.com","0310 9976655",392.00,"RP190 ","FR","235100931732009","3088050000001275","JCB","1112","4439",
"10686","Norris Landry       ","2082 Sunny Glen Lane",,,"Chillerault",,"FR","86100","0000","Norris.A.Landry@dodgeit.com","03.73.87.48.61",0.00,"WE220 ","UK","NY006155C","370000059233561","American Express","0311","4027",
"12979","昭裕              ","天川","２３丁目１番１８号",,"土浦市","茨城県","JP","3000818","0000","akihiro-4-nomaru@csc.jp","0289-18-5897",6000.28,"SE208 ","UK","PW146037C","6011890000000990","Discover","0212","1596",
"10688","Shirley Meza        ","2485 Village View Drive",,,"Champigny-sur-marne",,"FR","94500","0000","Shirley.J.Meza@dodgeit.com","04.95.30.35.54",57.00,"SC394 ","IT","OUXSPU90A06E122P","370000038029593","American Express","0514","9016",
"10689","Daniel Greenhill    ","2721 Eden Drive",,,"Champs-sur-marne",,"FR","77420","0000","Daniel.B.Greenhill@pookmail.com","03.95.41.20.04",904.86,"RP253 ","ES","2221558B","6011590000001002","Discover","0208","591",
"10690","Chris Trevino       ","3234 Alpaca Way",,,"Chandler","AZ","US","85226","0000","Chris.C.Trevino@spambob.com","405-621-5315",1820.08,"SC196 ","U.S.","022868098","4111760000001393","VISA","0811","8580",
"10691","Scott Mace          ","1933 Hilltop Haven Drive",,,"Chandler","AZ","US","85249","0000","Scott.S.Mace@mailinator.com","954-880-5366",1820.08,"SC199 ","IT","MWKLPY08P23A905F","30000006150100","Diners Club","0309","9492",
"10692","Megan Escarcega     ","111 Winding Way",,,"Chandler","AZ","US","85226","0000","Megan.R.Escarcega@trashymail.com","603-747-7121",1820.08,"WE151 ","ES","5114249S","370000053386464","American Express","0113","4428",
"10693","Doris Lopez         ","4810 Layman Court",,,"Chapel Hill","NC","US","27514","0000","Doris.E.Lopez@trashymail.com","212-420-8607",0.00,"SW142 ","ES","9841086F","3088050000001283","JCB","0413","1709",
"10694","Stuart Acuna        ","4597 Farm Meadow Drive",,,"Charleston","WV","US","25301","0000","Stuart.L.Acuna@dodgeit.com","512-836-9104",352.00,"SE133 ","ES","5727493X","3088390000001291","JCB","1210","5965",
"10696","Eloise Thompson     ","4753 Hope Street",,,"Charleston","WV","US","25301","0000","Eloise.R.Thompson@trashymail.com","989-501-1137",180.30,"SE271 ","CA","152451274","6011050000001015","Discover","0210","3680",
"10697","Jason Shackleford   ","3265 Burnside Avenue",,,"Charlie","TX","US","76377","0000","Jason.M.Shackleford@spambob.com","641-481-7929",6101.00,"NE238 ","IT","HVYGUI62P09B968Y","6011610000001024","Discover","0408","3912",
"10698","Charles Carson      ","4025 Pine Street",,,"Charlotte","NC","US","28202","0000","Charles.B.Carson@mailinator.com","310-515-3589",180.30,"NW379 ","U.S.","022868225","370000041131808","American Express","0217","3131",
"10701","Howard Osborne      ","1202 West Fork Street",,,"Charlotte","NC","US","28211","0000","Howard.J.Osborne@mailinator.com","251-545-1686",904.86,"SW280 ","U.S.","022868191","3088580000001321","JCB","1016","5239",
"10702","Steven Arnett       ","1849 Metz Lane",,,"Charlotte","NC","US","28209","0000","Steven.V.Arnett@mailinator.com","239-293-5301",354.00,"NC358 ","U.S.","640040001","3088080000001330","JCB","0309","8276",
"10703","Kristine Orr        ","2131 Seltice Way",,,"Charlotte","NC","US","28202","0000","Kristine.R.Orr@dodgeit.com","586-574-0540",505.00,"NE238 ","ES","X6600060A","4111840000001401","VISA","1016","6108",
"10704","Wendy Collins       ","4896 Riverwood Drive",,,"Chartres",,"FR","28000","0000","Wendy.R.Collins@pookmail.com","03.21.55.28.00",904.86,"SW145 ","FR","108055057658319","370000016333082","American Express","0709","5336",
"10705","Wade Stimson        ","376 Hilltop Haven Drive",,,"Chatham","ON","CA","N7M 5J7","0000","Wade.L.Stimson@spambob.com","905-508-7829",90.30,"NW181 ","IT","PAUKFM77M23D494F","3088300000001340","JCB","1112","2552",
"10706","Ricky Eaton         ","135 Lynn Ogden Lane",,,"Chatham","ON","CA","N7M 2G9","0000","Ricky.M.Eaton@pookmail.com","604-677-1970",0.00,"SE208 ","CA","487305013","30000001005895","Diners Club","0710","6132",
"10707","Harvey Schneider    ","2713 Burning Memory Lane",,,"Chattanooga","TN","US","37421","0000","Harvey.S.Schneider@trashymail.com","509-849-9897",304.00,"SC262 ","CA","640612651","370000017018880","American Express","0908","8764",
"10708","Santos Hernandez    ","2915 Hill Street",,,"Chattanooga","TN","US","37408","0000","Santos.F.Hernandez@spambob.com","972-343-5703",304.00,"NE370 ","IT","YDLVRD04L59F689R","30000001112329","Diners Club","0312","8764",
"10709","Clarence Whitfield  ","4223 Zimmerman Lane",,,"Chattanooga","TN","US","37408","0000","Clarence.M.Whitfield@pookmail.com","260-337-6154",180.30,"SE139 ","UK","HZ545876B","370000007352075","American Express","1015","2384",
"10710","Jeffrey Roth        ","1307 North Avenue",,,"CHEDDLETON",,"UK","ST13 3PA","0000","Jeffrey.J.Roth@mailinator.com","077 2062 5301",52.00,"SC199 ","FR","801064934411910","30000003053737","Diners Club","0113","4606",
"10711","Sheila Osborn       ","1864 Whitman Court",,,"Chelmer","QLD","AU","4068","0000","Sheila.D.Osborn@trashymail.com","(08) 8259 9153",354.00,"SC259 ","U.S.","022867953","370000018025389","American Express","0115","2793",
"10713","Antonio Bolton      ","259 Pinewood Avenue",,,"Chelsea Heights","VIC","AU","3196","0000","Antonio.H.Bolton@pookmail.com","(07) 5392 8942",0.00,"SW211 ","CA","442463410","4111180000001428","VISA","0914","7651",
"10714","Bernadette Thompson ","2143 North Bend River Road",,,"CHELSWORTH",,"UK","IP7 2RN","0000","Bernadette.W.Thompson@pookmail.com","070 1010 4958",180.30,"SE403 ","ES","2267658L","6011620000001031","Discover","0113","6987",
"10715","Joel Barber         ","3906 Wilmar Farm Road",,,"Cheraw","SC","US","29520","0000","Joel.M.Barber@pookmail.com","765-821-0138",3780.51,"SW274 ","IT","DKQUXX45B60I014B","4111520000001433","VISA","0809","8384",
"10716","Gregory Nunez       ","4843 Chardonnay Drive",,,"Cherokee","IA","US","51012","0000","Gregory.G.Nunez@pookmail.com","815-351-7400",5869.40,"SC256 ","FR","153079001135573","6011530000001040","Discover","1110","3381",
"10717","Harold Sales        ","3145 Prospect Valley Road",,,"Chester","SD","US","57016","0000","Harold.G.Sales@mailinator.com","808-575-8701",6101.00,"WE418 ","U.S.","023867896","4111620000001449","VISA","1213","6477",
"10718","Francisco Waller    ","3820 Prospect Street",,,"Chevy Chase","MD","US","20815","0000","Francisco.L.Waller@dodgeit.com","313-965-7650",290.48,"SW280 ","CA","373180314","3088000391392510","JCB","0717","6302",
"10719","Marlon Singer       ","4371 Hillhaven Drive",,,"Chiavari","GE","IT","16043","0000","Marlon.A.Singer@spambob.com","0316 0946050",304.00,"NC292 ","IT","MRZVLF25L59E272T","370000011497163","American Express","0610","4042",
"10720","Darla Boozer        ","2132 Kovar Road",,,"Chicago","IL","US","60607","0000","Darla.R.Boozer@trashymail.com","973-259-6578",0.00,"WE421 ","ES","X0087559K","6011820000001052","Discover","0909","1786",
"10721","Frank Chesney       ","2485 Johnstown Road",,,"Chicago","IL","US","60606","0000","Frank.K.Chesney@dodgeit.com","559-318-3479",290.48,"SE265 ","IT","RMTFQS30E56C128S","30000003311200","Diners Club","1213","3045",
"10722","Joan Escamilla      ","305 Coulter Lane",,,"Chicago","IL","US","60607","0000","Joan.L.Escamilla@mailinator.com","315-762-1927",5000.90,"NC100 ","U.S.","022868006","3088930000001351","JCB","0314","5565",
"10723","Katie Ozment        ","247 Mutton Town Road",,,"Chicago","IL","US","60617","0000","Katie.B.Ozment@dodgeit.com","903-368-5743",3780.51,"NC358 ","IT","TPWBAX07E03F489N","4111590000001451","VISA","0910","2997",
"10724","Wayne Cohen         ","2641 Queens Lane",,,"Chicago","IL","US","60606","0000","Wayne.J.Cohen@trashymail.com","864-266-1322",152.00,"NW316 ","FR","203050212585425","6011520000001066","Discover","0914","3010",
"10725","Marie Wetzel        ","287 Thorn Street",,,"Chicago","IL","US","60610","0000","Marie.E.Wetzel@trashymail.com","406-465-4709",0.00,"WE355 ","FR","291058124789564","3088950000001367","JCB","0913","34",
"10726","Herman Stahl        ","3492 Allison Avenue",,,"Chicago","IL","US","60605","0000","Herman.E.Stahl@dodgeit.com","619-803-7107",5320.86,"NW184 ","IT","MBQAIX52R45H623I","6011800000001070","Discover","1215","8382",
"10727","Brandon Orr         ","4552 Hardesty Street",,,"Chicago","IL","US","60607","0000","Brandon.M.Orr@dodgeit.com","806-365-5454",9095.04,"SC199 ","ES","6043307B","6011940000001082","Discover","0609","9009",
"10728","Opal Alvarado       ","3866 Oakdale Avenue",,,"Chicago","IL","US","60654","0000","Opal.C.Alvarado@mailinator.com","601-463-2407",2550.00,"SC394 ","IT","RJJMSE05S29D260S","6011650000001095","Discover","0708","4324",
"10729","Nancy Shaffer       ","1985 Franklin Street",,,"Chicago","IL","US","60607","0000","Nancy.J.Shaffer@spambob.com","609-712-8821",298.83,"SC196 ","IT","YRBSEA72T53C083B","4111260000001469","VISA","1017","1129",
"10730","Gloria Guido        ","2600 Red Hawk Road",,,"Chicago","IL","US","60641","0000","Gloria.S.Guido@trashymail.com","607-249-6427",5869.40,"NC427 ","U.S.","052960007","30000001422223","Diners Club","0614","8729",
"10651","Ruby Stinnett       ","377 Frederick Street",,,"Cavanella Po","RO","IT","45013","0000","Ruby.F.Stinnett@spambob.com","0378 6941509",298.83,"NC364 ","CA","158764217","4111300000001299","VISA","0316","2410",
"10733","Edith Bradbury      ","277 Bubby Drive",,,"Chicago","IL","US","60637","0000","Edith.J.Bradbury@spambob.com","561-912-7416",492.00,"NC160 ","ES","3010752Y","4111110188697200","VISA","0110","8108",
"10734","Douglas Key         ","2504 Duck Creek Road",,,"Chicago","IL","US","60607","0000","Douglas.A.Key@pookmail.com","508-696-0234",5231.00,"SE136 ","ES","1357041H","4111650000001487","VISA","1009","208",
"10737","Jan Cooper          ","30 Fancher Drive",,,"Chicago","IN","US","60606","0000","Jan.F.Cooper@mailinator.com","510-830-3633",6000.28,"NE307 ","IT","ZOIGNZ52E16E124G","3088080000001371","JCB","0910","3897",
"10738","Gerald Jenkins      ","1603 Snyder Avenue",,,"Chicago","IL","US","60606","0000","Gerald.H.Jenkins@pookmail.com","864-266-1322",6000.28,"NW115 ","IT","VBFFKR03M53C673J","370000020771061","American Express","0611","2717",
"10739","Leonard Gipson      ","4521 Junkins Avenue",,,"Chicago","IL","US","60606","0000","Leonard.T.Gipson@dodgeit.com","864-266-1322",18735.70,"SE265 ","UK","NM775305D","30000001328149","Diners Club","0716","5443",
"10740","Jimmy Nelson        ","2675 Chestnut Street",,,"Chiclana de Segura",,"ES","23264","0000","Jimmy.T.Nelson@mailinator.com","91-345-2133",853.30,"NW376 ","CA","366106003","6011040000001107","Discover","0112","152",
"10741","Barbara Pulliam     ","2825 Feathers Hooves Drive",,,"Chico","CA","US","95926","0000","Barbara.D.Pulliam@trashymail.com","850-602-7194",492.00,"NE367 ","IT","KXIMBB47M57L424O","30000003568536","Diners Club","0612","7438",
"10742","Angelo Wilk         ","2332 Heavens Way",,,"Chico","CA","US","95926","0000","Angelo.M.Wilk@spambob.com","317-603-3573",486.00,"SW346 ","CA","014748065","30000001320732","Diners Club","0414","4893",
"10743","Sandra Geary        ","1013 Fantages Way",,,"Chidlow","WA","AU","6556","0000","Sandra.W.Geary@spambob.com","(02) 4926 6686",904.86,"NC292 ","U.S.","067960001","4111240000000612","VISA","1217","5705",
"10744","Suanne Wilder       ","2851 Medical Center Drive",,,"Chiesanuova Uzzanese","PT","IT","51013","0000","Suanne.M.Wilder@trashymail.com","0382 6407894",853.30,"SC193 ","ES","X5194145D","5500500000000169","Master Card","0217","1351",
"10745","Robert Murphy       ","2842 Sycamore Fork Road",,,"Chillicothe","MO","US","64601","0000","Robert.S.Murphy@spambob.com","828-270-0740",18735.70,"NC232 ","U.S.","022868077","30000005631753","Diners Club","0411","5912",
"10746","Matthew Reichert    ","2256 Dola Mine Road",,,"China Grove","NC","US","28023","0000","Matthew.N.Reichert@trashymail.com","785-812-6563",673.00,"WE349 ","CA","354249005","3088400000001389","JCB","0717","2911",
"10747","Kevin Lent          ","3003 University Street",,,"Chinderah","NSW","AU","2487","0000","Kevin.D.Lent@spambob.com","(02) 4942 3728",863.90,"NE301 ","ES","X3123021N","6011350000001118","Discover","0617","520",
"10749","Molly Johnson       ","573 Hazelwood Avenue",,,"Cibiana Di Cadore","BL","IT","32040","0000","Molly.O.Johnson@pookmail.com","0310 4267433",904.86,"NC232 ","CA","659010169","3088000616124920","JCB","0117","7690",
"10750","George Smith        ","2288 Middleville Road",,,"Cidamon",,"ES","26291","0000","George.C.Smith@dodgeit.com","91-102-2053",90.30,"SW217 ","IT","REOIUE21T12M017E","3088580000001396","JCB","0916","3381",
"10751","Troy Frazee         ","2922 Chenoweth Drive",,,"Cigole","BS","IT","25020","0000","Troy.T.Frazee@pookmail.com","0318 6707228",0.00,"SW277 ","CA","601177132","370000039757416","American Express","1011","547",
"10752","Denise Santos       ","583 Highland Drive",,,"Cimone","TN","IT","38060","0000","Denise.M.Santos@trashymail.com","0339 5529089",298.83,"NW184 ","U.S.","022868149","370000073404446","American Express","0213","4439",
"10753","Charles Shifflett   ","335 Marietta Street",,,"Cincinnati","OH","US","45202","0000","Charles.S.Shifflett@pookmail.com","225-297-3399",304.00,"NW310 ","IT","IEAXKY55R63I955D","370000060951771","American Express","0512","3689",
"10754","Karen Smith         ","288 Calico Drive",,,"Cincinnati","OH","US","45244","0000","Karen.G.Smith@trashymail.com","916-537-5337",1820.08,"SW145 ","ES","8284220B","4111430000001492","VISA","0214","8896",
"10755","Michael Alejandre   ","1323 Oxford Court",,,"Cincinnati","OH","US","45202","0000","Michael.M.Alejandre@pookmail.com","806-945-9509",52.00,"SW412 ","ES","8248375T","4111340000001501","VISA","0116","5336",
"10757","Maria Parr          ","653 Coal Road",,,"Cincinnati","OH","US","45236","0000","Maria.A.Parr@spambob.com","909-980-5812",352.00,"NC169 ","FR","190016620502416","3088920000001402","JCB","0708","7897",
"10758","Frank Hills         ","3782 Corbin Branch Road",,,"Cinctorres",,"ES","12318","0000","Frank.V.Hills@mailinator.com","91-102-6597",6000.28,"SW409 ","FR","205055018662834","6011240000001137","Discover","1116","2293",
"10759","Melinda Lee         ","291 Passaic Street",,,"Cinisi","PA","IT","90045","0000","Melinda.D.Lee@trashymail.com","0388 3564463",180.30,"NW247 ","FR","242029711718695","3088160000001413","JCB","0115","7438",
"10761","Kim Moran           ","282 Sycamore Street",,,"Circello","BN","IT","82020","0000","Kim.B.Moran@mailinator.com","0321 9339739",5869.40,"NE304 ","ES","9102972D","3088090000001420","JCB","1115","2793",
"10762","Margaret Stoffel    ","3005 Woodridge Lane",,,"Ciruena",,"ES","26258","0000","Margaret.J.Stoffel@spambob.com","91-102-2640",6101.00,"SW343 ","U.S.","023868196","3088810000001439","JCB","1215","4284",
"10765","Jacqueline Driver   ","440 High Meadow Lane",,,"Civezzano","TN","IT","38045","0000","Jacqueline.R.Driver@spambob.com","0388 2771551",904.86,"NW316 ","IT","NDERGR75T59C187O","370000007997069","American Express","0915","8064",
"11577","Michelle Arrowood   ","1858 Quilly Lane",,,"Kiel",,"DE","24037","0000","Michelle.A.Arrowood@spambob.com","05704 73 12 45",486.00,"SW148 ","ES","4168563C","3088620000001440","JCB","1214","3897",
"10766","Samantha Weathers   ","2300 Tree Frog Lane",,,"Cividate Al Piano","BG","IT","24050","0000","Samantha.D.Weathers@dodgeit.com","0346 2095112",5869.40,"SC127 ","IT","SCEUEE33R41M171T","370000007777701","American Express","0114","3054",
"10767","Argentina Galloway  ","2157 Ruckman Road",,,"Cividate Camuno","BS","IT","25040","0000","Argentina.J.Galloway@pookmail.com","0346 6134705",5000.90,"SC328 ","IT","YKRCHD13C47L588O","6011770000001141","Discover","0913","6086",
"10768","Mary Simcox         ","2545 Willison Street",,,"Civiglio","CO","IT","22030","0000","Mary.J.Simcox@pookmail.com","0310 3873197",90.30,"SE403 ","FR","223031044375526","3088430000001451","JCB","1114","7448",
"12374","Mary Daniels        ","973 Rose Avenue",,,"Paris",,"FR","75014","0000","Mary.W.Daniels@pookmail.com","01.69.96.32.21",6000.28,"NW310 ","ES","8738867V","4111950000001531","VISA","0308","235",
